customer_id,age,annual_income,spending_score,visits_last_month,avg_session_time,purchased
98,41,64023.19311745679,38,6,11.19339868809935,1
99,18,65665.75743092284,88,7,13.712502107613778,1
100,61,54821.900525918456,18,6,8.862832012963558,0
101,25,71733.8760295055,27,4,9.116655152640913,0
102,41,50501.92686754951,41,10,10.426464913788893,0
103,28,77425.94594914488,72,3,9.817591054477003,0
104,34,33080.40639506503,92,9,12.30301410952335,1
105,25,62527.591590928234,74,0,9.350638507923303,1
106,52,98778.5799811657,17,8,6.818980524825563,0
107,52,39993.37350788851,62,7,14.063598595826107,1
108,50,46445.10058950297,29,1,15.745673514052665,0
109,22,70278.1569931783,58,3,5.29739521390888,0
110,59,63591.63563879196,70,4,11.440546890125066,1
111,56,67012.60198547118,78,4,12.241414563365442,1
112,58,69783.74260295327,22,5,10.730069644173144,1
113,45,72694.4293712354,6,8,14.721646058189023,1
114,24,82193.99683912446,26,8,5.9743135608757925,0
115,26,68196.37313857026,39,4,8.308881736720721,0
116,25,55174.84690762915,12,1,10.320437201619484,0
117,29,73451.47402405462,99,7,12.759615026454732,1
118,51,97997.6386979043,14,3,13.621940924847173,0
119,50,57347.325072348525,22,2,6.382345790082527,0
120,40,40509.41390658717,51,7,4.670978696663583,0
121,41,82141.61338573946,23,2,12.338691051568002,0
122,54,57592.376720928034,48,8,10.349694483658354,1
123,52,16546.609079719274,71,6,10.493122773452344,0
124,61,76948.43354300843,50,4,12.411490140432708,1
125,57,49293.436280921545,89,6,7.570177169269538,1
126,39,58189.33435391678,13,5,9.280497139213233,0
127,44,66639.6066113803,85,3,11.571074851121192,1
128,52,63809.99359558133,10,9,7.147549046167928,0
129,18,74189.03634278079,55,5,8.372925354061742,0
130,52,51290.27258860313,9,5,10.314554022161897,0
131,54,70262.11596352165,79,6,11.570621409087233,1
132,64,54809.06644832165,52,5,5.6611156014731066,0
133,31,74776.20961775006,2,4,12.001187209332084,0
134,20,72307.34968026108,25,3,11.310433067290202,1
135,18,41291.225959108095,13,2,7.4732162869977845,0
136,22,81719.64232350065,98,6,16.747673416602755,1
137,43,49280.731097719035,51,3,7.148368564677248,0
138,31,76161.15596562291,58,4,12.203550237155273,0
139,56,67345.7462680268,34,6,10.83263254679726,0
140,44,96763.67353590246,35,4,8.759193969473424,0
141,26,55530.68035256296,3,7,10.270725936975092,0
142,32,53013.66407763605,59,9,11.600982418324822,1
143,32,59611.60788224535,70,10,18.564049307016454,1
144,43,53936.40434331449,48,7,5.65437185981248,0
145,59,75998.838038841,64,6,1.8666724411262692,0
146,30,27673.78783126824,19,5,6.969572755487404,0
147,49,38926.35161707292,67,4,9.909622048069414,1
148,56,38643.941568416136,82,2,11.996469440060757,0
149,49,79006.15183947151,73,3,10.289398073897019,0
150,21,94212.2674516385,76,4,9.543425493437084,1
151,47,57911.01562925057,5,10,14.610005246572957,1
152,54,56623.565536199785,67,2,7.627352202732954,0
153,40,61401.04326226363,11,1,14.987554192949872,0
154,56,83237.5660521638,94,4,11.861602268887273,1
155,62,41452.937316188516,68,9,14.498827563941427,1
156,32,64767.3796546957,69,6,7.171241853502757,0
157,60,79503.95259564859,1,10,8.943408809846888,0
158,46,70021.8833987969,91,6,5.616249923048398,0
159,53,63791.63233197487,92,4,10.900585716317513,1
160,30,80020.92185134282,63,4,10.962797455488817,1
161,49,5935.3541400152535,29,9,16.025517202866332,1
162,24,73557.50639061816,82,5,10.242439553822841,1
163,39,46918.486337451526,12,4,5.44819180808261,0
164,45,23387.342062870863,77,2,12.832580438239187,1
165,19,,41,5,7.260004742482409,0
166,59,87473.17090325916,2,4,6.191498747538528,0
167,62,57251.02970744616,37,5,12.105940167291099,0
168,23,79057.49094405878,45,2,7.696390581993185,0
169,45,92245.5651597729,80,6,8.203297010090552,1
170,45,86298.28907168095,48,5,14.20746338232278,1
171,61,92799.29058742785,24,4,11.540680864331957,1
172,61,74842.54982143785,99,4,11.791047036814824,1
173,37,61508.672778031854,22,2,5.870696941851467,1
174,47,27960.68376205663,11,4,12.116633402386476,0
175,28,55078.75023740103,58,6,9.167713875012804,1
176,45,43135.068093676164,46,5,8.667664013864858,0
177,42,103418.85434995627,29,7,11.225484491371738,0
178,56,56482.283751353265,35,1,10.024945315684404,0
179,50,,15,2,5.610158201224189,0
180,18,71029.70752080934,60,5,12.856007128931129,1
181,44,60872.048927449076,95,6,13.14263630375795,1
182,30,93901.02080861505,42,8,8.237957139181376,0
183,58,47547.01276531096,43,5,11.826734664709331,1
184,20,63892.14910474485,80,9,12.740502135052727,1
185,56,45150.588286039034,74,1,4.393992232781397,0
186,23,33599.54977558588,49,3,8.454296299033068,0
187,25,47764.61818189429,64,5,3.467814617026721,0
188,44,59259.26405903176,32,4,11.902131199661678,1
189,26,51413.9555096548,64,2,11.339518289744875,0
190,54,46151.58040252288,2,4,8.034155397791697,0
191,50,31873.650726563323,24,2,9.549290477516356,0
192,59,58337.888547426104,87,3,8.89561754333405,1
193,61,29905.592519379956,66,9,3.878975696983627,0
194,41,75201.11927379205,38,5,13.900976830729386,1
195,32,61648.79505869006,31,2,10.765524753383794,0
196,49,,26,6,9.567188777053039,0
197,49,53815.81845900273,29,6,9.586636560096162,0
198,41,44956.87188818834,67,6,12.123192000339596,0
199,58,66383.4902083836,78,4,5.239510125969633,1
200,29,86809.00892046289,25,8,7.373887014137564,0
201,56,22496.55060708511,48,5,10.63890202058387,0
202,19,62300.52158294834,65,8,13.34671859445583,1
203,20,56797.34408866719,53,9,2.7699347713009637,0
204,54,73426.80152900932,67,5,12.988217017356895,1
205,34,64263.932564753784,90,6,7.8759476745265165,1
206,19,44960.61336522362,18,6,9.140274079191322,0
207,19,53618.92128666764,9,6,10.101435088694066,0
208,45,44079.48286393022,38,6,6.68548451268145,0
209,40,81520.14277197196,87,2,6.279222198279062,0
210,54,60426.23297343885,21,2,10.622631623069191,0
211,49,98023.81371506015,65,6,15.684535136658074,1
212,50,58786.78372370759,21,8,7.161421592021497,0
213,18,45831.86466179074,27,6,7.137826388579547,0
214,36,29725.712147743456,70,8,6.3287879038130335,0
215,19,23937.206474881095,44,5,9.323334121988736,0
216,61,28317.281139890205,28,6,7.052070863799783,0
217,43,65342.53302022967,45,8,7.116652665792957,0
218,49,70174.50046459868,17,2,10.630523552359755,0
219,23,28376.18595935733,40,8,5.666369722871631,0
220,49,77900.76628152232,3,2,14.866927098677776,0
221,21,50338.778966331214,76,8,6.472705395005393,0
222,28,62935.860239710986,76,3,13.39431323490607,1
223,34,92244.41256510849,66,9,15.918944711710273,1
224,55,77936.78631731065,46,7,13.594263890469124,1
225,41,54629.387041883354,86,7,13.221365426887518,1
226,22,42176.155491694255,87,4,12.388481267913798,1
227,51,16963.6919734139,30,8,10.641314642646506,0
228,23,45616.933615151596,69,3,13.536411138782302,1
229,39,55777.39522344611,9,5,9.218245738551412,0
230,28,40256.409456976326,85,3,12.595665685217536,0
231,33,57374.860658153906,11,4,13.32334176069093,0
232,50,61537.03765917537,69,2,11.525537021931742,1
233,26,55502.88036383843,99,2,9.192109388157695,1
234,23,46999.948383530806,91,5,11.464387106377684,0
235,33,63373.09343933455,66,9,,0
236,46,68838.81299138819,88,6,8.368536153095848,1
237,20,38192.01845114308,31,5,12.363010460306217,1
238,37,88218.6475949254,33,1,10.43860677628366,0
239,53,58028.23735431476,39,6,12.327317943565118,0
240,36,60376.99245889695,94,6,10.45776292577688,1
241,43,74164.28846513115,46,3,11.528462278988382,0
242,20,64664.32262527003,37,4,14.194975632130337,1
243,36,79062.7326782649,92,4,9.513682419227749,1
244,37,65742.48330403649,60,4,8.789277435564449,0
245,49,47751.25250719124,31,5,11.289327502256143,0
246,24,67230.07050412204,11,7,2.2635489437180816,0
247,58,37125.475853586766,87,7,12.126597753383246,1
248,50,62171.19411553047,2,5,7.4136528147264755,0
249,57,,27,13,15.027715430083529,1
250,56,55837.662854549206,99,8,12.369244608815416,1
251,35,57429.24977122139,2,2,12.748265416453691,0
252,57,22363.019090047215,21,3,12.819059214729252,0
253,18,49025.50184518077,58,5,8.62239689858424,0
254,28,61856.89802282229,5,9,9.219726127224982,0
255,45,63197.12783994801,52,7,4.92429018660315,0
256,42,39446.49718148084,45,6,14.483554443750663,1
257,40,85314.15681729402,85,7,6.135453568990499,1
258,48,42676.50303570998,93,5,9.955510124772069,0
259,47,79389.14401053474,20,6,13.675121930154063,1
260,59,68543.8872374337,61,4,14.602735158766817,1
261,52,47075.453803123935,38,3,9.247472353282046,0
262,24,95506.21785219024,20,7,4.881744290728153,0
263,33,36127.2633648704,25,6,10.693218190586613,0
264,43,78383.08347220003,2,4,10.99940602545502,0
265,19,80011.64636085957,32,5,11.271852228797556,0
266,18,46587.5958184671,26,5,9.083324295217414,0
267,29,87849.30600128658,70,3,9.585815635121177,0
268,22,54999.06970802094,41,2,7.917866670955193,0
269,54,65773.87258559714,67,1,10.476146790250805,0
270,49,65206.436775424416,97,3,12.405374902392499,1
271,26,57313.82517058904,1,2,10.789749621889158,0
272,58,76216.16546319565,51,6,9.868113167487788,1
273,52,75869.77441104426,5,4,13.371419265225436,0
274,36,25029.36053523638,13,4,10.769564718995241,0
275,33,86086.80485756305,19,7,10.093006818822332,0
276,20,26750.160239286517,12,4,10.232998668826088,0
277,37,80650.92408683314,48,3,6.36887573879577,0
278,41,82534.10273655166,25,4,6.729791593781526,0
279,50,38180.67139569603,57,4,9.627297263926934,0
280,41,51783.7142409083,35,5,7.787751166256136,0
281,28,37885.906630281286,76,6,9.864266390706838,0
282,25,55701.57939422529,94,3,12.570124945043588,1
283,53,53839.31431628518,5,4,12.117191823051748,0
284,55,75593.2106453868,98,3,11.17765175354574,1
285,57,86206.17492239217,22,2,12.534243995909595,0
286,37,87913.67621579912,77,0,13.090985157524033,0
287,52,,57,5,12.982508795691793,0
288,42,55815.562525109446,47,4,12.90851270019225,0
289,52,26331.236155581,54,7,6.4035562752704775,0
290,42,43882.59867007622,3,1,4.326577114073213,0
291,46,79297.03266194915,53,3,7.659317252004956,0
292,35,92311.65647096463,84,5,8.629627355653282,1
293,63,35313.02256240156,31,5,12.785795563140734,0
294,35,48150.71481694211,69,7,9.710542826119617,1
295,19,59471.88486082146,88,2,8.560547157905958,0
296,52,65603.22317639213,33,4,10.490601118308465,0
297,33,43807.92960156708,72,4,11.607493051484926,0
298,58,68481.2208892818,88,4,12.327243527279316,1
299,53,,50,6,8.760922912853665,0
300,50,59710.95458243442,84,8,7.128957010198075,0
301,21,70925.684960074,16,6,7.6643433196498325,0
302,50,60128.445396218754,76,5,10.360372542836709,1
303,31,51272.28218946863,77,3,6.843199072618005,0
304,38,57807.803921483384,39,2,12.844903931374546,0
305,37,58232.740815893296,89,7,6.872013681077127,1
306,25,52599.779402357446,46,3,5.327409030411102,0
307,24,54824.07874665795,96,6,10.466060730816888,1
308,20,,88,2,9.171983154775276,0
309,34,71218.38895882477,47,7,11.413594906416426,0
310,50,54090.39363941679,44,4,8.502799694306079,0
311,29,73939.08809021472,9,9,11.209388666690398,0
312,39,53323.6102048798,87,9,13.02161073562971,1
313,39,83462.49275173282,50,3,8.129960189620533,0
314,63,67392.84384396188,77,10,11.53776223395904,0
315,47,57853.95711991542,60,8,15.387327329829718,1
316,55,68954.33851620555,96,3,12.313969135132805,0
317,55,28582.476958630014,15,6,7.6203366027540405,0
318,62,37464.6506218039,36,5,11.004571810980925,0
319,25,36121.49987201889,63,4,6.095140158349132,0
320,44,62858.86189527414,69,1,6.52688577535812,0
321,44,94650.29998970183,86,3,14.47526459142938,1
322,51,104626.00292385265,80,5,11.223723640221907,1
323,38,72761.02202881515,41,5,14.615140492536867,0
324,47,70016.88949888914,74,7,11.278451249280502,1
325,50,23978.84531694522,24,2,8.363768140949945,0
326,45,49146.52400531957,82,4,10.12954344205655,1
327,64,44244.32496183522,49,4,10.804394729971557,0
328,50,47583.04803497768,18,4,16.64083361086247,0
329,22,56637.12362830421,7,8,12.10906980312214,0
330,36,50558.18844605745,4,9,7.7696546260232475,0
331,21,20414.003792484247,90,6,9.419922633871789,1
332,52,74958.20512235067,69,3,11.41838499930836,1
333,34,38545.139485203865,60,5,6.7358032986372,0
334,61,64784.93728222299,55,5,9.946586679186897,0
335,45,101481.65339499948,16,4,9.385561487298743,0
336,47,41612.30816827153,99,3,11.457393820673387,1
337,46,9394.249545073406,90,2,9.703568461901284,0
338,63,54279.915562397786,82,3,5.80575356016528,0
339,23,82019.19269997142,29,3,9.863582294608646,0
340,52,99166.94908441187,23,6,12.304706663159099,1
341,58,35409.00811095166,14,6,14.335605185328557,0
342,54,69933.98446473043,79,2,12.886327341655676,1
343,41,50693.790864398936,49,2,5.212775909613875,0
344,46,57881.03291391729,33,3,5.991144604485362,0
345,63,112886.8669403407,25,10,6.828271562199244,0
346,48,29940.593432096935,21,1,14.516811141037378,0
347,52,65074.79322989147,17,4,11.484962828867024,0
348,50,69353.86343530867,23,3,17.917963753334412,1
349,38,81715.72649878694,57,8,13.85326657722957,1
350,49,61959.66306941791,81,1,10.286171791727552,1
351,40,66161.01079008204,58,8,8.633559724299808,1
352,50,52167.02865156418,14,8,11.122512084449145,0
353,20,65382.53882490215,93,5,12.523316923393317,1
354,35,53136.15449005179,20,9,13.632827288989919,0
355,42,72431.43779712102,30,5,9.132983025835294,1
356,59,52607.79327912732,19,10,16.575962143010585,1
357,48,67542.00787804373,53,9,9.866941358198037,1
358,20,59414.74372630043,56,4,13.549632708835322,1
359,57,82521.00501544337,77,5,11.010182452293659,1
360,63,58972.12552823027,82,7,8.937058309758235,1
361,41,24539.35063586237,23,8,4.109196762610886,0
362,49,85238.43001427983,62,4,6.283424212327816,0
363,64,41885.35398274762,33,2,13.530206617947751,0
364,39,46924.6732270236,18,8,12.25701188814868,0
365,40,48086.77411913016,73,7,11.777957276217203,1
366,19,87488.76186341635,33,5,14.662459729910495,1
367,44,17286.51572042609,32,9,7.062355619576916,0
368,59,122754.97067319987,61,8,8.583917634517901,0
369,19,81121.13618132104,54,6,8.786901143609775,0
370,43,64464.7782825832,17,6,5.983750776692227,0
371,34,58902.119987674276,19,5,7.602511515975136,0
372,57,65711.08149715314,91,4,,0
373,50,70422.44856758676,70,9,5.290419098255185,0
374,26,72904.31171900114,99,2,7.309223823865966,0
375,60,71112.08932006898,34,8,9.80253324427798,1
376,56,61791.613625104976,84,5,15.361302722159952,1
377,46,56053.23159385348,25,4,6.942257101683899,0
378,59,56974.53432692977,68,5,13.220388274432539,1
379,43,56101.83439294638,74,3,10.663546730457993,0
380,52,82675.40193734129,74,8,11.310911281365785,1
381,42,71871.13444561724,88,7,10.434359468594335,1
382,41,1192.2273067143979,85,4,4.439484309695201,1
383,30,73118.01553059522,11,2,6.8450115530908615,0
384,24,63894.7238943755,91,3,11.720738653805707,1
385,53,59625.82487108205,16,2,10.138569683303595,0
386,62,52229.63093822228,90,7,5.062889261709237,0
387,37,82482.25439972027,61,5,9.347585960203848,0
388,18,78950.52924245715,94,6,11.777087853876328,1
389,25,44542.446643527815,80,2,6.238519788792182,0
390,63,68141.0457424907,7,6,8.81008764361261,0
391,33,40566.86530917428,16,3,14.55509438271589,0
392,31,32407.63670422139,99,3,11.76794954468772,1
393,29,47465.655508200696,16,3,14.759982587006999,0
394,40,77247.86944765518,40,6,8.870959124236455,0
395,32,79062.50090752174,12,5,13.245055230020325,0
396,45,70261.70840194586,35,8,6.905281175668428,0
397,51,74501.91573695994,21,4,12.490973991635817,0
398,19,70323.56574229916,50,5,7.855127505253639,0
399,49,47170.36809554096,43,5,11.37147776132793,1
400,40,68638.45089347882,17,7,11.523115626332178,0
401,39,76008.19050455364,32,6,12.064700025548262,0
402,42,75085.82659627148,41,1,6.975725004207469,0
403,39,83778.26742949286,6,2,10.94928936396096,0
404,39,74166.07694402128,88,7,10.075274064675876,1
405,59,67028.96415083166,27,9,13.763261235017396,1
406,23,81403.00476632855,20,10,8.07955765681849,0
407,32,59469.5748150188,25,7,6.081421608319218,0
408,60,42362.50697544565,66,7,5.064023506017051,0
409,54,56738.660721124725,9,2,,0
410,50,45101.94710387102,92,5,8.719378357475035,1
411,25,46496.43450051237,53,5,9.098130445575054,0
412,61,57109.62658568964,61,7,9.112112954474151,0
413,61,44151.60158000077,38,5,14.18324701037647,1
414,22,53840.769407219195,3,6,9.558954830129844,0
415,56,22127.70666092429,84,4,13.39385790007919,1
416,21,64265.87414745877,70,11,11.15284236798459,1
417,23,60024.10950724449,97,5,7.261638781024139,0
418,62,43658.22737863619,55,6,10.025396504059719,1
419,49,73184.91336864811,1,3,14.636579626777372,0
420,47,78751.40275253117,70,1,13.045505857994671,1
421,64,27848.802712620516,45,5,13.607526991168632,1
422,52,44745.50442867572,98,5,11.514477939037135,1
423,57,44617.15300425404,47,5,8.568208433190561,0
424,33,41201.93797782271,79,6,14.920153120444041,1
425,30,76589.49683863496,26,1,11.678462156488433,0
426,59,56123.47722454393,14,11,12.792705909887381,1
427,47,54709.703173787784,54,1,10.325610021867696,0
428,36,19922.75271186493,71,5,6.899840576508662,0
429,34,72708.36060418453,46,6,11.184841224582769,0
430,36,,31,5,15.081844247074377,0
431,45,61198.65260532656,88,5,12.424760975946276,1
432,43,65547.53875916383,59,3,11.66150598490961,1
433,54,87213.17191677302,95,5,7.420336141791191,1
434,43,,29,2,14.56913119597391,0
435,40,-390.24311641651,96,7,14.041720807263367,1
436,26,63676.9908950739,17,6,4.653229285442317,0
437,29,96010.22363021708,14,5,12.78674642156577,0
438,18,84778.92705878874,36,4,9.251632559553945,0
439,18,64193.18830549251,58,4,10.87503039821692,0
440,64,50167.276287359055,24,6,7.547218516460469,0
441,51,76142.4519327462,63,11,10.362303132623554,1
442,49,40529.076005910625,91,6,6.699154685958284,1
443,42,69527.15538712438,25,4,7.590280365338885,0
444,57,70109.40318333254,59,0,11.553085831593291,1
445,62,81204.1981499776,32,5,7.729535771691941,0
446,18,115193.20077822155,82,3,11.286734545133887,1
447,33,67848.31934357533,18,2,10.32915955043372,0
448,56,49820.727485850024,37,4,17.14590440768074,1
449,22,59488.51375616011,26,5,8.059605378503035,0
450,39,24618.481902217638,9,8,8.991342532007316,0
451,46,46105.73737821884,99,2,7.8505392503458555,1
452,20,51814.35123773792,64,4,14.289181334183201,1
453,29,49518.23204130815,72,9,10.31941865135567,1
454,43,63047.09744067444,20,2,9.515854313307374,0
455,33,43551.60135235599,54,5,12.310897786103666,0
456,54,82420.61334648944,86,6,7.389521152721768,0
457,39,60004.14129836394,83,6,5.973504435354266,1
458,46,59813.99357722771,30,6,10.855447099714796,0
459,31,53442.10566974164,53,5,10.486378279448488,0
460,45,63103.81367717958,92,5,7.790571270791596,0
461,22,76501.9652933527,99,5,11.066831808988034,1
462,64,42657.395685781994,63,5,15.549586592160228,1
463,47,46837.670218494866,11,2,11.342930920591371,0
464,63,53925.47942446671,31,2,4.053385343768757,0
465,22,33082.5815305357,49,7,14.251321618456089,1
466,29,43614.84280557005,94,4,15.968072261837804,1
467,33,50475.58252910682,87,5,11.587399975777998,1
468,43,77487.78361425456,19,2,10.513959460473506,0
469,43,65251.2265800385,12,4,5.357581148782344,0
470,38,63871.79822735089,15,6,7.403344190576194,0
471,56,77017.95924335945,31,3,9.079188611291311,0
472,53,57252.56423201207,43,6,7.79667672048887,0
473,50,67809.29699857779,37,3,8.471778067477336,0
474,47,57935.56494135007,79,9,10.370515321432542,1
475,54,65307.24698799257,29,0,7.946373006406244,0
476,40,48344.82684776836,26,2,14.55837423951757,0
477,27,11223.656834471418,2,3,10.223316910130036,0
478,22,57314.41675627392,84,9,11.513613129297413,1
479,53,88454.9627219988,15,4,11.527901257504457,0
480,51,78524.30804483185,4,7,11.147941203093058,1
481,48,79307.94969182342,86,6,10.142359348241943,0
482,27,84722.61443612436,50,9,12.998410604794342,1
483,36,61773.15181922875,38,4,13.627526792409299,1
484,49,63946.31414811191,23,7,3.810308194129182,0
485,18,47646.962091313,59,3,5.688559829142574,0
486,22,53678.542879459004,90,5,8.371608252063792,1
487,62,,75,4,6.653266353660392,0
488,21,84077.68874337632,28,2,7.794809258491574,0
489,33,57211.07448638001,66,1,8.641512243041042,0
490,41,50996.21470297177,8,2,9.22927628119238,0
491,33,60010.559177131945,29,5,5.526546257786365,0
492,19,72024.1349785823,11,5,8.757288939449634,0
493,45,31122.903677329163,18,5,14.26802779471993,1
494,49,14076.380937255235,55,8,9.245809988760463,1
495,44,48989.26301016833,50,6,11.775934791089131,0
496,37,35585.75148171683,14,3,9.798082944904928,0
497,41,49837.19604705378,74,3,10.344651239275777,1
498,29,57044.39362365057,99,5,9.653481067468991,1
499,52,50935.031819539734,9,3,12.228977029925737,0
500,50,89049.3506894149,99,2,7.537347723099847,0
501,50,66534.8952920464,11,6,10.513146556227827,1
502,60,66009.48719221656,63,6,8.269072169083216,0
503,54,72444.14288086804,76,6,12.010605582760203,1
504,29,37223.33764438462,67,6,6.67610777535535,1
505,20,80782.23574840536,53,7,11.951655446190413,1
506,18,58484.7142692908,39,2,10.625665906264167,0
507,50,73409.61234482424,78,7,6.205878867761131,1
508,57,38562.85533919689,56,4,15.238359644342966,0
509,27,28924.824679678713,28,5,11.673518506056169,0
510,60,76357.79316050057,75,5,6.742987204858008,1
511,61,67528.19052195034,39,5,10.470238679702172,0
512,46,41958.96891284979,25,4,5.082016247985691,0
513,30,42606.73837450611,21,4,4.856672573385213,0
514,29,82508.69568829538,10,3,13.58874530874963,0
515,48,36211.762142653446,43,3,6.399721334716996,0
516,63,92853.45906511927,15,7,12.3620149013155,1
517,19,41987.585307042624,83,5,13.50176848796958,1
518,52,72767.83851216765,48,4,7.04791885982244,0
519,40,53427.63048502031,86,9,16.23992877038546,1
520,34,72063.74862164687,21,5,10.27816294997283,0
521,43,49117.71995771615,60,5,10.145073410967308,1
522,25,56744.14187855412,96,6,7.00535124443592,1
523,46,60818.38350791442,50,6,7.05958385496236,0
524,43,39956.250884370544,23,6,3.4181409359803823,0
525,27,74816.48690840251,13,4,7.669438181495709,0
526,43,49735.72867056829,69,3,13.498787472174845,1
527,51,55428.00169319963,4,4,6.945338285438433,0
528,58,40113.01250782976,92,5,7.2062727780201365,1
529,24,8753.32682409379,78,2,6.14131573350702,0
530,21,56179.44474799662,72,6,5.916207773141368,0
531,62,108252.30843225832,9,0,12.662726097740162,1
532,28,75692.08575796048,35,9,6.355445339694526,0
533,46,59614.79240531211,21,3,9.604772077908049,0
534,53,54742.18341583465,58,10,8.934130599951972,1
535,42,60449.31785624093,18,4,12.869852508538521,0
536,38,70942.3823035042,97,4,7.491120607804282,1
537,53,36383.743693823104,72,7,8.70719452899991,1
538,27,82286.43389337744,81,5,6.72273061270373,1
539,54,74307.62630882488,43,4,8.079293573151988,0
